"","Status","Finished","ResponseId","性别","语言","学习阶段","年级","年级.1","询问","number_failed","trialType","textInput"
"6093","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"singer.neutral","他"
"6094","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"phd.male","他"
"6095","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"phd.female",""
"6096","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"phd.neutral",""
"6097","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"baker.male",""
"6098","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"baker.female",""
"6099","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"baker.neutral","他"
"6100","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"salesman.male","他"
"6101","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"salesman.female",""
"6102","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"salesman.neutral",""
"6103","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"nurse.male","他"
"6104","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"nurse.female",""
"6105","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"nurse.neutral",""
"6106","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"wireman.male",""
"6107","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"wireman.female",""
"6108","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"wireman.neutral","他"
"6109","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"photographer.male",""
"6110","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"photographer.female",""
"6111","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"photographer.neutral","他"
"6112","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"athlete.male",""
"6113","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"athlete.female",""
"6114","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"athlete.neutral","他"
"6115","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.1","幸福"
"6116","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.2","排队"
"6117","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.3","认同"
"6118","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.4","时间"
"6119","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.5","所有"
"6120","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.6","这"
"6121","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.7","有"
"6122","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.8","香味"
"6123","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.9","大约"
"6124","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.10","天气"
"6125","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.11","三"
"6126","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.12","着"
"6127","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.13","写生"
"6128","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.14","光"
"6129","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.15","许多"
"6130","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.16","梅花"
"6131","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.17","水果"
"6132","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.18","也"
"6133","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.19","七"
"6134","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.20","北"
"6135","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.21","少年"
"6136","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.22","红"
"6137","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.23","似"
"6138","IPAddress","True","R2Qtzf4DMKBHZ6ze","女","中文英语","高中阶段","","高中二年级","人对拼音的即时反应",1,"filler.24","儿童"
"6139","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"practice.trial.1","花园"
"6140","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"practice.trial.2","有"
"6141","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"lawyer.male",""
"6142","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"lawyer.female",""
"6143","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"lawyer.neutral","他"
"6144","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"doctor.male","他"
"6145","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"doctor.female",""
"6146","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"doctor.neutral",""
"6147","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"student.male",""
"6148","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"student.female","她"
"6149","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"student.neutral",""
"6150","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"model.male",""
"6151","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"model.female","她"
"6152","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"model.neutral",""
"6153","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"singer.male","他"
"6154","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"singer.female",""
"6155","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"singer.neutral",""
"6156","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"phd.male","他"
"6157","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"phd.female",""
"6158","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"phd.neutral",""
"6159","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"baker.male",""
"6160","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"baker.female","她"
"6161","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"baker.neutral",""
"6162","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"salesman.male","他"
"6163","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"salesman.female",""
"6164","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"salesman.neutral",""
"6165","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"nurse.male","他"
"6166","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"nurse.female",""
"6167","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"nurse.neutral",""
"6168","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"wireman.male",""
"6169","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"wireman.female",""
"6170","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"wireman.neutral","他"
"6171","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"photographer.male",""
"6172","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"photographer.female",""
"6173","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"photographer.neutral","他"
"6174","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"athlete.male","他"
"6175","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"athlete.female",""
"6176","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"athlete.neutral",""
"6177","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.1","幸福"
"6178","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.2","排队"
"6179","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.3","认同"
"6180","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.4","时间"
"6181","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.5","所有"
"6182","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.6","这"
"6183","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.7","有"
"6184","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.8","香味"
"6185","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.9","大约"
"6186","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.10","天气"
"6187","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.11","三"
"6188","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.12","着"
"6189","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.13","写生"
"6190","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.14","光"
"6191","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.15","许多"
"6192","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.16","梅花"
"6193","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.17","水果"
"6194","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.18","也"
"6195","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.19","七"
"6196","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.20","北"
"6197","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.21","少年"
"6198","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.22","红"
"6199","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.23","是"
"6200","IPAddress","True","R0fF7lxltH6e6ogh","男","中文英文","高中阶段","","高中三年级","拼音与汉字的适配度",0,"filler.24","儿童"
"6201","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"practice.trial.1","花园"
"6202","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"practice.trial.2","有"
"6203","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"lawyer.male",""
"6204","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"lawyer.female","她"
"6205","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"lawyer.neutral",""
"6206","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"doctor.male",""
"6207","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"doctor.female",""
"6208","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"doctor.neutral","她他"
"6209","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"student.male",""
"6210","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"student.female",""
"6211","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"student.neutral","她它他"
"6212","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"model.male",""
"6213","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"model.female",""
"6214","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"model.neutral","她他"
"6215","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"singer.male","她他"
"6216","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"singer.female",""
"6217","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"singer.neutral",""
"6218","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"phd.male",""
"6219","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"phd.female",""
"6220","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"phd.neutral","她他"
"6221","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"baker.male",""
"6222","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"baker.female","她"
"6223","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"baker.neutral",""
"6224","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"salesman.male",""
"6225","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"salesman.female",""
"6226","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"salesman.neutral","他她"
"6227","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"nurse.male",""
"6228","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"nurse.female","她"
"6229","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"nurse.neutral",""
"6230","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"wireman.male",""
"6231","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"wireman.female",""
"6232","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"wireman.neutral","他她"
"6233","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"photographer.male","他"
"6234","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"photographer.female",""
"6235","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"photographer.neutral",""
"6236","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"athlete.male",""
"6237","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"athlete.female",""
"6238","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"athlete.neutral","他他它"
"6239","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.1","幸福"
"6240","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.2","排队"
"6241","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.3","认同"
"6242","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.4","时间"
"6243","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.5","所有"
"6244","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.6","这"
"6245","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.7","有"
"6246","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.8","香味"
"6247","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.9","大约"
"6248","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.10","天气"
"6249","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.11","三"
"6250","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.12","着"
"6251","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.13","写生"
"6252","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.14","光"
"6253","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.15","许多"
"6254","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.16","梅花"
"6255","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.17","水果"
"6256","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.18","也"
"6257","IPAddress","True","R1QfsZstyjNSF2eI","男","中文EnglishAmerican俄语德语法语日本の语","高中阶段","","高中一年级","不同阶段的人的文化水平是否匹配中国人失掉自信力了吗",1,"filler.19","七"
